	fluxes
HSST	-1.9883652793781945e-31
ECOAH3	0.0
HSTPTr	0.0
ECOAH4	0.0
ICDHyr	0.0
IG3PS_1	0.0
IGPDH_1	0.0
ILEDHr	0.0
IMPD	0.0
ILETA	0.0
ECOAH5_1	0.0
ECOAH6	0.0
LIPO1S24_BS	0.0
IPMD	0.0
ECOAH7	0.0
IPPS	0.0
LIPO2S24_BS	0.0
LIPO4S24_BS	0.0
IPPMIa	0.0
IPPMIb	0.0
KARA1	0.0
KARA2	-3.6906908196279043e-31
LYSLG_BS	0.0
KAS1	0.0
ENO	1.6363636363636367
MECDPS	0.0
LLEUDr	1.1101084477228447e-30
LEUTA	-1.1101084477228447e-30
METS	0.0
O2t	1.6363636363636365
LIPO3S24_BS	0.0
OMCDC	0.0
PAP_BS	0.0
MTHFC	0.0
MTHFD	0.0
PGPPH_BS	0.0
MTHFR3	0.0
MCSNAH	0.0
NADK	-1.953442963408985e-31
NADH4	3.2727272727272725
MDH	9.11271919785025e-31
ORNTAC_1	0.0
ME2	0.0
NADS1	1.4771417596253467e-15
MECDPDH2	0.0
MEPCT	0.0
NDPK7	0.0
NDPK3	1.4771417596253473e-15
NDPK4	0.0
NDPK5	0.0
NDPK1	0.0
NDPK2	-1.4771417596253473e-15
PPTGS_BS	0.0
PPTT	0.0
PSER_Lt6	0.0
PGI	0.8181818181818192
PYNP1	0.0
PHETA1	0.0
NH4t	-1.4771417596253477e-15
PTAr	1.6363636363636371
NNATr	1.4771417596253471e-15
SO4t2	0.0
NNDPR	1.4771417596253471e-15
NPHS	0.0
QULNS	1.477141759625347e-15
PPA	2.954283519250693e-15
OCBT_1	0.0
PPM2	-3.2071695018307604e-31
PPND	0.0
RNDR4	0.0
RPE	0.0
RPI	0.0
SADT	0.0
PPNDH	0.0
PRAGSr	0.0
SERAT	0.0
PRAIS_1	0.0
PRATPP	0.0
PRASCSi	0.0
PRFGS_1	0.0
PRMICI	0.0
OMPDC	-1.477141759625347e-15
SHK3Dr	4.539650693357654e-31
SHKK	4.365314251744441e-31
PRPPS	0.0
SHSL2	0.0
SHSL4r	-1.9883652793781945e-31
PSCVT	4.365314251744441e-31
PSDC_BS	0.0
PSERT	0.0
ORPT	1.477141759625347e-15
PYK	0.8181818181818177
OIVD1r	0.0
SUCBZL	0.0
SUCBZS	0.0
SUCD1	9.112719197850252e-31
OIVD2	0.0
SUCD5_BS	9.112719197850252e-31
SUCOAS	-1.1101084477228447e-30
OIVD3	0.0
P5CR	0.0
TMDPP	0.0
UAGDP	0.0
TYRTA	0.0
TECA1S45	0.0
SULR_1	0.0
TALA	0.0
TECA4S_BS	0.0
THRS	0.0
TMDS	0.0
TPI	0.8181818181818178
TRDR	0.0
TRPt2r	0.0
UAAGDS	0.0
UAG2E	0.0
UAGPT3	0.0
UAG4E	0.0
UAGCVT	0.0
UAMAGS	0.0
UAMAS	0.0
UAPGR	0.0
UDCPDP	0.0
UGMDDS	0.0
UGT1_BS	0.0
UGT2_BS	0.0
UGT_BS	0.0
ACLS	0.0
ACHBS	-1.9883652793781945e-31
3NUCLE1	0.0
NTD5	0.0
URIDK2r_copy2	0.0
VALDHr	0.0
UMPK	-1.477141759625347e-15
GLXO1	0.0
FRUK	0.0
FACOAL140_ISO	0.0
FACOAL150_ISO	0.0
ACOAD3	0.0
ACOAD4_1	0.0
ACOAD5_1	0.0
ACOAD6	0.0
ACOAD7	0.0
DADNK	0.0
DHAD3	0.0
GLCpts	0.8181818181818192
HACD3	0.0
HACD4	0.0
HACD5	0.0
HACD6	0.0
HACD7	0.0
ICHORS	0.0
FACOAL170_ISO	0.0
FACOAL170_anteiso	0.0
FACOAL180_2	0.0
KAS13	0.0
FACOAL150_anteiso	0.0
FACOAL160_ISO	0.0
KAS3	0.0
KAS4	0.0
KAS6	0.0
KAS11	0.0
PUNP1	0.0
PUNP2	0.0
KAS12	0.0
PAPPT3	0.0
PDH	1.6363636363636371
PUNP4	-3.2071695018307604e-31
PFK	0.8181818181818191
PRAMPC_1	0.0
PSP_L	0.0
PGAMT	0.0
TECA2S45	0.0
RNDR1	0.0
PGMT	0.0
PGCD	0.0
RNDR3	0.0
TECA3S45	0.0
PGK	-1.6363636363636367
PGM	-1.6363636363636365
PHCYT_BS	0.0
